titre;id;abstract_type;publication_status;is_paid;reference;page_count;url;affiliations;is_approved;approved_date;downloads;author_1_id;author_1_last_name;author_1_first_name;author_1_url;author_2_id;author_2_last_name;author_2_first_name;author_2_url;author_3_id;author_3_last_name;author_3_first_name;author_3_url;author_4_id;author_4_last_name;author_4_first_name;author_4_url;author_5_id;author_5_last_name;author_5_first_name;author_5_url;author_6_id;author_6_last_name;author_6_first_name;author_6_url;author_7_id;author_7_last_name;author_7_first_name;author_7_url;author_8_id;author_8_last_name;author_8_first_name;author_8_url;author_9_id;author_9_last_name;author_9_first_name;author_9_url;author_10_id;author_10_last_name;author_10_first_name;author_10_url;author_11_id;author_11_last_name;author_11_first_name;author_11_url;author_12_id;author_12_last_name;author_12_first_name;author_12_url;author_13_id;author_13_last_name;author_13_first_name;author_13_url;author_14_id;author_14_last_name;author_14_first_name;author_14_url;author_15_id;author_15_last_name;author_15_first_name;author_15_url;author_16_id;author_16_last_name;author_16_first_name;author_16_url;author_17_id;author_17_last_name;author_17_first_name;author_17_url;author_18_id;author_18_last_name;author_18_first_name;author_18_url;author_19_id;author_19_last_name;author_19_first_name;author_19_url;author_20_id;author_20_last_name;author_20_first_name;author_20_url;author_21_id;author_21_last_name;author_21_first_name;author_21_url;author_22_id;author_22_last_name;author_22_first_name;author_22_url;author_23_id;author_23_last_name;author_23_first_name;author_23_url;author_24_id;author_24_last_name;author_24_first_name;author_24_url;author_25_id;author_25_last_name;author_25_first_name;author_25_url;author_26_id;author_26_last_name;author_26_first_name;author_26_url;author_27_id;author_27_last_name;author_27_first_name;author_27_url;author_28_id;author_28_last_name;author_28_first_name;author_28_url;author_29_id;author_29_last_name;author_29_first_name;author_29_url;author_30_id;author_30_last_name;author_30_first_name;author_30_url;author_31_id;author_31_last_name;author_31_first_name;author_31_url;author_32_id;author_32_last_name;author_32_first_name;author_32_url;author_33_id;author_33_last_name;author_33_first_name;author_33_url;author_34_id;author_34_last_name;author_34_first_name;author_34_url;author_35_id;author_35_last_name;author_35_first_name;author_35_url;author_36_id;author_36_last_name;author_36_first_name;author_36_url;author_37_id;author_37_last_name;author_37_first_name;author_37_url;author_38_id;author_38_last_name;author_38_first_name;author_38_url;author_39_id;author_39_last_name;author_39_first_name;author_39_url;author_40_id;author_40_last_name;author_40_first_name;author_40_url;author_41_id;author_41_last_name;author_41_first_name;author_41_url;author_42_id;author_42_last_name;author_42_first_name;author_42_url;author_43_id;author_43_last_name;author_43_first_name;author_43_url;author_44_id;author_44_last_name;author_44_first_name;author_44_url;author_45_id;author_45_last_name;author_45_first_name;author_45_url;author_46_id;author_46_last_name;author_46_first_name;author_46_url;author_47_id;author_47_last_name;author_47_first_name;author_47_url;author_48_id;author_48_last_name;author_48_first_name;author_48_url;author_49_id;author_49_last_name;author_49_first_name;author_49_url;author_50_id;author_50_last_name;author_50_first_name;author_50_url;author_51_id;author_51_last_name;author_51_first_name;author_51_url;author_52_id;author_52_last_name;author_52_first_name;author_52_url;author_53_id;author_53_last_name;author_53_first_name;author_53_url;author_54_id;author_54_last_name;author_54_first_name;author_54_url;author_55_id;author_55_last_name;author_55_first_name;author_55_url;author_56_id;author_56_last_name;author_56_first_name;author_56_url;author_57_id;author_57_last_name;author_57_first_name;author_57_url;author_58_id;author_58_last_name;author_58_first_name;author_58_url;author_59_id;author_59_last_name;author_59_first_name;author_59_url;author_60_id;author_60_last_name;author_60_first_name;author_60_url;paperDate;abstract;lang;lang_prob;lang_abs;lang_prob_abs;lang_match
Funding Liquidity Risk and the Dynamics of Hedge Fund Lockups;2848392;Accepted Paper Series;UNDER REVIEW;False;Journal of Financial and Quantitative Analysis, Forthcoming;51;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2848392;Elon University, University of Kentucky, North Carolina State University and University of Dayton;True;11 Oct 2016;306;665822;Aiken;Adam L.;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=665822;402242.0;Clifford;Christopher P.;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=402242;1222537.0;Ellis;Jesse A.;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=1222537;2768021.0;Huang;Qiping;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2768021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2019-10-01;We exploit the expiring nature of hedge fund lockups to create a new measure of funding liquidity risk that varies within funds. We find that hedge funds with lower funding risk generate higher returns and this effect is driven by their increased exposure to equity mispricing anomalies. Our results are robust to a variety of sampling criteria, variable definitions, and control variables. Further, we address endogeneity concerns in a variety of ways, including a placebo approach and regression discontinuity design. Collectively, our results support a causal link between funding risk and the ability of managers to engage in risky arbitrage.;en;0.7706793546676636;en;0.9328029155731201;True
Economic and Legal Conditions and Profiitability of Investments in Agricultural Biogas Plants in Poland;2848972;Accepted Paper Series;UNDER REVIEW;False;Problems of Agricultural Economics, Forthcoming;24;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2848972;Warsaw University of Life Sciences, National Research Institute (PIB) - Institute of Agricultural and Food Economics - National Research Institute (IAFE-NRI), National Research Institute (PIB) - Institute of Agricultural and Food Economics - National Research Institute (IAFE-NRI), Warsaw University of Life Sciences, Warsaw University of Life Sciences, Warsaw University of Life Sciences, Warsaw University of Technology, Warsaw University of Technology and Independent;True;09 Oct 2016;67;2604668;Sulewski;Piotr;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2604668;2020732.0;Majewski;Edward;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2020732;2272881.0;Wąs;Adam;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2272881;2604697.0;Szymańska;Magdalena;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2604697;2604699.0;Malak-Rawlikowska;Agata;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2604699;2604703.0;Fraj;Aleksandra;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2604703;2604705.0;Trząski;Adrian;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2604705;2604706.0;wiszniewski;Andrzej;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2604706;2604713.0;Ambrozy;Marek;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2604713;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-10-06;The paper analyses profitability of biogas production in livestock farms in Poland with a focus on micro-biogas plants. Due to the high value of investments a crucial issue, from the farmers’ point of view, is the mechanism of financial support. The efficiency of investments has been measured assuming three variants of power of CHP plants. In addition, two scenarios of financial support have been taken into consideration: the “old” mechanism of green certificates and a forthcoming mechanism based on the new Act on Renewable Energy Resources. The new system introduces feed-in tariffs for small plants and auctions and guarantees of purchase for larger biogas plants. The results of the analyses indicate a strong dependence of the financial effects of micro-biogas plants on subsidies. It can be concluded that, under the current state of market development and financial support offered to micro-scale biogas production, investments in biogas plants are in general unprofitable.;en;0.8536607623100281;en;0.9388148188591003;True
The Cross Section of International Government Bond Returns;2847645;Working Paper Series;UNDER REVIEW;False;;48;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2847645;MBS School of Business and AGH University of Science and Technology;True;05 Oct 2016;334;697423;Zaremba;Adam;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=697423;2603500.0;Czapkiewicz;Anna;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2603500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-01;Volatility risk, credit risk, value effect, and momentum are major return drivers in the fixed-income universe. This study offers a four-factor pricing model for international government bonds. The model thoroughly explains the variation of government bond returns and covers a range of more than 60 cross-sectional return patterns in government bond markets, verifying its usefulness for asset pricing. The research was conducted within a sample of bonds from 25 developed and emerging markets for the years 1992 to 2016.;en;0.6878799200057983;en;0.9386367201805115;True
Parental Resources and College Attendance: Evidence from Lottery Wins;2843412;Working Paper Series;UNDER REVIEW;False;NBER Working Paper No. w22679;55;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2843412;University of California, Santa Cruz - Department of Economics, University of California, Los Angeles (UCLA), Board of Governors of the Federal Reserve System and U.S. Department of the Treasury, Office of Tax Analysis (OTA);True;26 Sep 2016;47;2345939;Bulman;George;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2345939;457.0;Fairlie;Robert W.;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=457;2153477.0;Goodman;Sarena;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2153477;2104466.0;Isen;Adam;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2104466;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;We examine U.S. children whose parents won the lottery to trace out the effect of financial resources on college attendance. The analysis leverages federal tax and financial aid records and substantial variation in win size and timing. While per-dollar effects are modest, the relationship is weakly concave, with a high upper bound for amounts greatly exceeding college costs. Effects are smaller among low-SES households, not sensitive to how early in adolescence the shock occurs, and not moderated by financial aid crowd-out. The results imply that households derive consumption value from college and household financial constraints alone do not inhibit attendance.;en;0.8483748435974121;en;0.9522691369056702;True
Intangible Investment and Firm Performance;2843294;Working Paper Series;UNDER REVIEW;False;Motu Working Paper 16-14, Motu Economic and Public Policy Research, September 2016;52;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2843294;Motu Economic and Public Policy Research Trust and Brandeis University;True;26 Sep 2016;113;2550241;Chappell;Nathan;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2550241;39023.0;Jaffe;Adam B.;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=39023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-09-26;We combine survey and administrative data for about 13,000 firms from 2005 to 2013 to study the inter-relationships among firm characteristics, intangible investment and firm performance. We find that firm size is associated with higher intangible investment, while firm age, very low competition (‘captive market’) and very high competition (‘many competitors, none dominant’) are associated with lower intangible investment. Relating intangible investment to subsequent firm performance, we find that higher investment is associated with higher labour and capital input and higher revenue, relative to what would otherwise have been predicted. We also find that higher investment is associated with higher firm-reported employee and customer satisfaction, but is not associated with higher productivity or profitability. While we cannot estimate a causal model, the evidence suggests that intangible investment is associated with firm strategies related to growth and possibly to ‘soft’ performance objectives, but not to productivity or profitability.;en;0.8048514127731323;en;0.9624237418174744;True
All-Units Discounts As a Partial Foreclosure Device;2842600;Accepted Paper Series;UNDER REVIEW;False;RAND Journal of Economics, Forthcoming;41;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2842600;University of Louisville - College of Business - Department of Economics, University of Southern California - Department of Economics and Lingnan University - Department of Economics;True;25 Sep 2016;258;860481;Chao;Yong;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=860481;28061.0;Tan;Guofu;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=28061;385612.0;Wong;Adam Chi Leung;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=385612;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-09-26;We investigate the strategic effects of all-units discounts (AUDs) used by a dominant firm in the presence of a capacity-constrained rival. Due to the limited capacity of the rival, the dominant firm has a captive portion of the buyer’s demand for the single product. As compared to linear pricing, the dominant firm can use AUDs to go beyond its captive portion by tying its captive demand with part of the competitive demand and partially foreclose its small rival. When the rival’s capacity level is well below relevant demand, AUDs reduce the buyer’s surplus.;en;0.734257698059082;en;0.931412398815155;True
Risk-Taking in a Post-Pension Society: A Potential Mechanism for Generating Wealth Inequality in 401(k) Retirement Plans;2842928;Working Paper Series;UNDER REVIEW;False;;36;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2842928;University of Wisconsin-Madison - Department of Sociology;True;24 Sep 2016;235;2372041;Hayes;Adam;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2372041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-10-01;The introduction of direct contribution 401(k) retirement accounts in the late 1970’s brought about an institutional shift in the relationship between private employers and workers with regard to financial risk and decision making involved with retirement savings, which can impact financial well-being in older age. The role of investment uncertainty on individual risk-taking has been documented, however the importance of socioeconomic status on these decisions has been studied far less. This paper identifies and quantifies an unnoticed mechanism for generating potential inequality within 401(k) plans - based on disparities in employee income and how that results in employees self-selecting riskier or less risky portfolios. Lower-income employees, as a whole, allocate to less risky investments than higher-income earners, and interestingly, those with the highest incomes are slightly more risk averse than might be expected. Also surprising is the result that employees in their 20’s are more risk averse than would otherwise be expected, which may be attributed to a low income being a greater predictor of risk aversion than age. These findings have important implications for the lower income segments of the labor force, as well as for social security and retirement planning policy making.;en;0.7908433675765991;en;0.9605885148048401;True
Addressing the Commercialization of Business Reputation;2842454;Accepted Paper Series;UNDER REVIEW;False;80 L. & Contemp. Prob. 73 (2017).;14;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2842454;Willamette University College of Law;True;23 Sep 2016;74;717060;Friedman;David Adam;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=717060;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-09-22;"“Mediated reputation systems,” like Yelp, Angie’s List, and Consumer-Affairs, enable consumers to access a new and powerful trove of peer experiential information about businesses and their services. This information, often sought right in the midst of a transactional decision, purports to carry an air of ""neutrality"", as defined in this brief essay. However, these mediated-reputation-system platforms are financially sustained in large measure by advertising from the very entities under review. This essay introduces the argument that this market-information zone might warrant more scrutiny from regulators due to conflicting interests of users and advertisers. Such scrutiny has the potential to protect and improve this newfound important source of consumer information.These conclusions are amplified, supported, and qualified by my forthcoming 2017 article in the Michigan Journal of Law Reform, ""Do We Need Help Using Yelp!?""";en;0.8212777376174927;en;0.9273176789283752;True
The Elevated Imagination: Contemplation and Action in David Hume and Adam Smith;2840471;Accepted Paper Series;UNDER REVIEW;False;Journal of Scottish Philosophy, Forthcoming;27;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2840471;Mercatus Center at George Mason University and George Mason University - Department of Economics;True;20 Sep 2016;142;2367076;Matson;Erik W.;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2367076;2113347.0;Doran;Colin;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2113347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-05-15;In this paper we seek to draw attention to some striking and heretofore unnoticed textual connections between Adam Smith’s Theory of Moral Sentiments and David Hume’s A Treatise of Human Nature. We find significant textual parallels between the parable of TMS 4.1 (TMS 4.1.8-4.1.10) and the famous conclusion to Book 1 of Hume’s Treatise. These passages are often regarded as especially intense and moving parts of their respective works. We explore the nature and substance of these connections and comment on their larger significance. The nature of the connections suggests that Smith consciously engaged Hume in his work through philosophical conversation. We suggest that these related passages show both Hume and Smith exploring and developing a particular dialectic between contemplation and action in human life. Both move to invert the classical relationship between contemplation and action through what we call the elevated imagination.;en;0.8493341207504272;en;0.941089928150177;True
Adam Smith's Humean Attitude About Science Illustrated by the History of Astronomy;2840470;Accepted Paper Series;UNDER REVIEW;False;Adam Smith Review, Forthcoming;26;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2840470;Mercatus Center at George Mason University;True;20 Sep 2016;207;2367076;Matson;Erik W.;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2367076;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-05-01;In this paper I examine connections between Smith and Hume’s thought evidenced by Smith’s posthumously published essay, “History of Astronomy” (HA). I argue that Smith's outlook in HA is deeply influenced by Hume's naturalism, understood as the mind’s pragmatic acceptance of and operation within an unverifiable frame of belief formation. I suggest that Smith demonstrates and develops his Humean outlook in HA in three stages: (1) He begins the essay by recognizing the mind's unavoidable sentimental operation within a frame of natural belief formation, a frame characterized by the presuppositions of external existence and causal relations. (2) He recognizes the relatively frail philosophical underpinnings of such belief formation and accordingly expresses a skeptical attitude towards final interpretations. (3) He rhetorically demonstrates the pervasiveness of belief in spite of its weak philosophical underpinning by sliding himself into a seeming assent to the finality of Newtonian Copernicanism at the end of the essay, consciously contradicting his initial skeptical commitments.;en;0.8263360857963562;en;0.9324093461036682;True
The Effect of Housing on Portfolio Choice;2839707;Accepted Paper Series;UNDER REVIEW;False;Journal of Finance, Forthcoming;44;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2839707;Harvard University, Consumer Financial Protection Bureau and Central European University;True;20 Sep 2016;228;1687121;Chetty;Raj;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=1687121;1030377.0;Sándor;László;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=1030377;255088.0;Szeidl;Adam;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=255088;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-09-16;We show that characterizing the effects of housing on portfolios requires distinguishing between the effects of home equity and mortgage debt. We isolate exogenous variation in home equity and mortgages by using differences across housing markets in house prices and housing supply elasticities as instruments. Increases in property value (holding home equity constant) reduce stockholding, while increases in home equity wealth (holding property value constant) raise stockholding. The stock share of liquid wealth would rise by 1 percentage point – 6% of the mean stock share – if a household were to spend 10% less on its house, holding fixed wealth.;en;0.7475045919418335;en;0.943080484867096;True
The Sound of Silence: Equilibrium Filtering and Optimal Censoring in Financial Markets;2839200;Accepted Paper Series;UNDER REVIEW;False;Advances in Applied Probability, Vol. 48, No. A, 2016;0;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2839200;Bocconi University - Department of Accounting and London School of Economics;True;17 Sep 2016;0;60008;Gietzmann;Miles B.;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=60008;108669.0;Ostaszewski;Adam J.;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=108669;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-07-15;Following the approach of standard filtering theory, we analyze investor valuation of firms, when these are modeled as geometric-Brownian state processes that are privately and partially observed, at random (Poisson) times, by agents. Tasked with disclosing forecast values, agents are able purposefully to withhold their observations  explicit filtering formulae are derived for downgrading the valuations in the absence of disclosures. The analysis is conducted for both a solitary firm and m co-dependent firms.;en;0.736892819404602;en;0.9500882625579834;True
The Need for FDA Reform: Four Models;2839384;Working Paper Series;UNDER REVIEW;False;Economic Perspectives, The Mercatus Center at George Mason University, (2016);7;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2839384;R Street Institute and Independent;True;16 Sep 2016;208;610719;Thierer;Adam D.;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=610719;2358422.0;Wilt;Michael;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2358422;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-09-14;The Food and Drug Administration, one of the oldest regulatory agencies, is showing unfortunate signs of age, particularly in its drug and device approval process. The approval process was established with the best of intentions — namely, to keep unsafe products off the market — but it has always come at a cost in terms of delaying life-enriching, and even lifesaving, drugs and devices.The current cumbersome approval process generates both expense and uncertainty for inventors. The slow pace of approvals from the agency imposes avoidable suffering on patients, even as the FDA falls further behind technological progress. The agency’s review process needs to undergo comprehensive reform to streamline the process so that it may keep pace with modern developments and the need for speedier drug and device approval. The most important reform is for policymakers to determine where the FDA has a comparative advantage and where the private sector can take on some of the duties that the FDA has been performing.The consequences of failing to implement comprehensive reform will be profound for innovators and, ultimately, patients. This policy brief summarizes four models for reform proposed by scholars affiliated with the Mercatus Center at George Mason University and others which would change how medical products are brought to markets and removed from markets by creating a process to adapt to technological growth and consumer demand in the 21st century.;en;0.4216889441013336;en;0.9612606167793274;True
Sustainability & Tax Policy: Fixing a Patchwork of Policies with a Coherent Federal Framework;2833499;Accepted Paper Series;UNDER REVIEW;False;Virginia Environmental Law Journal, Forthcoming;56;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2833499;Babson College, Independent and Independent;True;08 Sep 2016;141;482263;Sulkowski;Adam J.;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=482263;2592144.0;Alexander;Mystica;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2592144;773251.0;Wiggins;William;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=773251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-09-01;Promoting sustainability means working to ensure that our society, economy, and businesses have the necessary means to continue for future generations. A patchwork of state efforts meets with varying levels of success and only has a limited effect in ensuring that as a nation, the United States makes a steady commitment to sustain the vitality of the environment for generations to come. While the private sector undoubtedly has a vital role to play in ensuring a sustainable economy, it can best do so with the aid of a clear, coherent federal policy. Although particular aspects of green tax systems vary, a common element is the use of tax incentives and taxes/penalties as a tool to achieve national environmental and sustainability policy goals. Organizing and classifying tax incentives and penalties as part of a green tax system is a relatively new phenomenon. As policy tools, green tax incentives and green taxes/penalties aim to influence the behavior of consumers and corporations to encourage them to act in a more sustainable and environmentally responsible manner. Recognizing that corporations play a major role in contributing to environmental and sustainability problems and solutions, a green tax system encourages, and in some cases forces, corporations to participate in the process of improving energy efficiency, reducing greenhouse gas emissions, and contributing broadly to the development of sustainability policies and programs. Part I of this article provides an overview of some of the inconsistent state and local non-tax sustainability efforts and tax efforts that have developed in the void created by the lack of cohesive federal action to promote behavioral changes. Parts II and III focus on federal tax policies. Part II discusses the role that federal tax incentives have played and should continue to play in ensuring a sustainable future. Part III then provides a look at an underutilized aspect of the U.S. federal tax system in this regard - green taxes. Part IV provides an overview of how countries such as France, Japan, China, and the United Kingdom have successfully integrated the use of tax penalties into their tax systems to achieve success in promoting sustainability. Drawing on these international experiences, Part V proposes that what the United States requires to be a leader in sustainability efforts is a federal tax policy that eliminates subsidies that discourage sustainability and increasingly employs the use of federal tax penalties. This article concludes that reform of the federal tax system could be the single policy arena with the greatest potential to encourage economic activity that creates wealth and well-being while not destroying ecological life support systems.;en;0.7503390312194824;en;0.945848286151886;True
