titre;id;abstract_type;publication_status;is_paid;reference;page_count;url;affiliations;is_approved;approved_date;downloads;author_1_id;author_1_last_name;author_1_first_name;author_1_url;author_2_id;author_2_last_name;author_2_first_name;author_2_url;author_3_id;author_3_last_name;author_3_first_name;author_3_url;author_4_id;author_4_last_name;author_4_first_name;author_4_url;author_5_id;author_5_last_name;author_5_first_name;author_5_url;author_6_id;author_6_last_name;author_6_first_name;author_6_url;author_7_id;author_7_last_name;author_7_first_name;author_7_url;author_8_id;author_8_last_name;author_8_first_name;author_8_url;author_9_id;author_9_last_name;author_9_first_name;author_9_url;author_10_id;author_10_last_name;author_10_first_name;author_10_url;author_11_id;author_11_last_name;author_11_first_name;author_11_url;author_12_id;author_12_last_name;author_12_first_name;author_12_url;author_13_id;author_13_last_name;author_13_first_name;author_13_url;author_14_id;author_14_last_name;author_14_first_name;author_14_url;author_15_id;author_15_last_name;author_15_first_name;author_15_url;author_16_id;author_16_last_name;author_16_first_name;author_16_url;author_17_id;author_17_last_name;author_17_first_name;author_17_url;author_18_id;author_18_last_name;author_18_first_name;author_18_url;author_19_id;author_19_last_name;author_19_first_name;author_19_url;author_20_id;author_20_last_name;author_20_first_name;author_20_url;author_21_id;author_21_last_name;author_21_first_name;author_21_url;author_22_id;author_22_last_name;author_22_first_name;author_22_url;author_23_id;author_23_last_name;author_23_first_name;author_23_url;author_24_id;author_24_last_name;author_24_first_name;author_24_url;author_25_id;author_25_last_name;author_25_first_name;author_25_url;author_26_id;author_26_last_name;author_26_first_name;author_26_url;author_27_id;author_27_last_name;author_27_first_name;author_27_url;author_28_id;author_28_last_name;author_28_first_name;author_28_url;author_29_id;author_29_last_name;author_29_first_name;author_29_url;author_30_id;author_30_last_name;author_30_first_name;author_30_url;author_31_id;author_31_last_name;author_31_first_name;author_31_url;author_32_id;author_32_last_name;author_32_first_name;author_32_url;author_33_id;author_33_last_name;author_33_first_name;author_33_url;author_34_id;author_34_last_name;author_34_first_name;author_34_url;author_35_id;author_35_last_name;author_35_first_name;author_35_url;author_36_id;author_36_last_name;author_36_first_name;author_36_url;author_37_id;author_37_last_name;author_37_first_name;author_37_url;author_38_id;author_38_last_name;author_38_first_name;author_38_url;author_39_id;author_39_last_name;author_39_first_name;author_39_url;author_40_id;author_40_last_name;author_40_first_name;author_40_url;author_41_id;author_41_last_name;author_41_first_name;author_41_url;author_42_id;author_42_last_name;author_42_first_name;author_42_url;author_43_id;author_43_last_name;author_43_first_name;author_43_url;author_44_id;author_44_last_name;author_44_first_name;author_44_url;author_45_id;author_45_last_name;author_45_first_name;author_45_url;author_46_id;author_46_last_name;author_46_first_name;author_46_url;author_47_id;author_47_last_name;author_47_first_name;author_47_url;author_48_id;author_48_last_name;author_48_first_name;author_48_url;author_49_id;author_49_last_name;author_49_first_name;author_49_url;author_50_id;author_50_last_name;author_50_first_name;author_50_url;author_51_id;author_51_last_name;author_51_first_name;author_51_url;author_52_id;author_52_last_name;author_52_first_name;author_52_url;author_53_id;author_53_last_name;author_53_first_name;author_53_url;author_54_id;author_54_last_name;author_54_first_name;author_54_url;author_55_id;author_55_last_name;author_55_first_name;author_55_url;author_56_id;author_56_last_name;author_56_first_name;author_56_url;author_57_id;author_57_last_name;author_57_first_name;author_57_url;author_58_id;author_58_last_name;author_58_first_name;author_58_url;author_59_id;author_59_last_name;author_59_first_name;author_59_url;author_60_id;author_60_last_name;author_60_first_name;author_60_url;paperDate;abstract;lang;lang_prob;lang_abs;lang_prob_abs;lang_match;country
Professional Networks, Early Fundraising, and Electoral Success;2891145;Working Paper Series;UNDER REVIEW;False;Election Law Journal, Forthcoming;34;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2891145;Stanford University;True;29 Dec 2016;842;1258340;Bonica;Adam;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=1258340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-28;The academic literature has generally found the effect of money on election outcomes to be marginal. This is likely because they have looked in the wrong places. The literature has yet to examine the effects of early fundraising on election outcomes in partisan primaries, which are increasingly where candidates are being selected. This paper investigates both the determinants and effects of early fundraising on candidate selection. It finds that professional networks strongly influence early fundraising outcomes, which in turn advantages candidates from certain professions -- particularly lawyers. Given the findings, I discuss the implications for reform and propose funding political scholarships as a mechanism to correct for representational imbalances.;en;0.8223673105239868;en;0.9632176160812378;True;United States
Introduction [To a Primer on the Gcf Repo® Service];2886331;Accepted Paper Series;UNDER REVIEW;False;Economic Policy Review, Issue 2, pp. 1-6, 2015;6;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2886331;Federal Reserve Banks - Federal Reserve Bank of New York;True;16 Dec 2016;117;341777;Copeland;Adam M.;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=341777;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Repurchase agreements, or repos, are commonly used by financial entities to access money markets. GCF Repo®, a financial service provided by the Fixed Income Clearing Corporation (FICC), is a particular type of repo in which trades are executed anonymously, with FICC acting as a central counterparty and guaranteeing settlement. In this primer, which consists of an introduction and two articles, the authors explore the effects on GCF Repo of ongoing reforms to the settlement procedures for another type of repo, tri-party repo. Key areas of focus are the impact of the reforms on the use of intraday credit to settle GCF Repo transactions and the strategies followed by dealers in trading GCF Repo—strategies that need to be taken into account when gauging the risks of potential changes to clearance and settlement procedures.;en;0.4326304197311401;en;0.9434179663658142;True;United States
The Das Economist Problem from 1790-2016: The Failure of Economists to Understand Adam Smith's Ethical Foundation, Based on Virtue Ethics, for the Wealth of Nations;2881779;Working Paper Series;UNDER REVIEW;False;;36;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2881779;California State University, Dominguez Hills;True;07 Dec 2016;118;1033456;Brady;Michael Emmett;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=1033456;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-07;The major impediment standing in the way for economists seeking to understand Adam Smith’s The Theory of Moral Sentiments (TTMS) and The Wealth of Nations (WN) is demonstrated to be their confusion over the terms, prudence, used by Smith in the standard Aristotelian sense in TTMS to mean putting one’s own welfare first before considering the welfare of others, and self interest, used in the WN to stand for the prudent behavior based on the virtue of prudence discussed in TTMS. However, given that prudence is one of Aristotle’s four virtues (Prudence, Justice, Temperance, Courage), it is impossible for the term self interest to stand for selfishness, avarice, greed, or egoist, hedonistic or utilitarian behavior or ethics in Smith’s work. It is this basic confusion between the meaning of these two words that accounts for the near universal misbelief among economists that Smith was a utilitarian in the WN, as opposed to being a practitioner of Virtue ethics in TTMS. This error of equivocation occurs because economists mix up Smith’s and Bentham’s views on the term self interest. It is a recipe for a confusion that is now well over 200 hundred years old. Utilitarianism is concerned only with the ends, results, outcomes, goals, or consequences and nothing else. Virtue ethics considers outcomes also, but is also concerned with the roles of intentions, motives, means, duty, character, justice, fairness, equity, and intuition.The Aristotle-Smith connection is practically the same as the connections linking Aristotle and Augustine and Aristotle and Aquinas in the work of Augustine and Aquinas. Economists simply have failed to see this obvious connection. There is no overlap between Utilitarianism and Virtue ethics.;en;0.774414598941803;en;0.937691867351532;True;United States
Adam Smith's Theory of Violence and the Political-Economics of Development;2881042;Working Paper Series;UNDER REVIEW;False;;49;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2881042;Stanford University, Department of Political Science;True;06 Dec 2016;270;15647;Weingast;Barry R.;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=15647;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-01-16;What accounts for the differences in the “wealth of nations”  that is, the differing levels of opulence across countries? Adam Smith's argument is as relevant today as it was in his time. On the economic side, his answer is well-known: the division of labor, the role of capital accumulation, and the absence laws and regulations that encumber competition and markets. Yet Smith’s views about the failure to develop were not limited to economic issues, instead turning equally to politics and law. Violence is central to Smith's approach to development, and Smith scholars have systematically under-appreciated the importance of violence in his approach to economic and political development. In the face of episodic violence, individuals have little incentives to be industrious, to save, or to invest. Smith argued that development required three mutually reinforcing elements – liberty, commerce, and security  and further, that these conditions first arose in the towns. If commerce represents the development of markets, liberty and security provided the political, legal, and military infrastructure necessary to sustain markets in a potentially hostile environment.;en;0.7836894392967224;en;0.9617672562599182;True;United States
Charity, Politics and Neutrality;2878008;Accepted Paper Series;UNDER REVIEW;False;The Charity Law & Practice review, Volume 18, 2015;34;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2878008;University of Western Ontario - Faculty of Law;True;01 Dec 2016;410;1021063;Parachin;Adam;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=1021063;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2015-01-15;Although the common law of charity has long since distinguished charity from politics, the leading authorities say surprisingly little about the substance of the charity – politics distinction.  Instead, the charity law doctrine of political purposes has been rationalised around an appeal to the ideal of neutrality.  Political purposes are effectively purposes in relation to which courts posit that they must remain neutral as to the presence or absence of public benefit.  On this logic, political purposes fail to qualify as charitable not because they are specifically found to lack the character of charitable purposes but rather because the assessment of one of the prerequisites for charitable status - public benefit - is intentionally left incomplete.  This is a seriously flawed approach to distinguishing charity from politics. Neutrality has no useful role to play in the interpretation of charity generally or in the demarcation of charitable and political purposes specifically.;en;0.8846495151519775;en;0.9597147703170776;True;Canada
Taxation of Electronic Commerce (E-Comm): Examination of Canadian Government Tax Policies and Directives Application of Adam Smith's Canons of Taxation;2858469;Accepted Paper Series;UNDER REVIEW;False;Journal of Financial Management and Analysis, Vol. 29(1), June 2016;0;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2858469;Memorial University of Newfoundland;True;26 Oct 2016;0;391897;Downer;Pauline;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=391897;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Advances in technology have altered the manner in which business is conducted. This new age business may place pressure on the traditional principles that govern the taxation of transnational transactions. This paper examines the policy directives enacted by most countries and considers whether traditional policies can or should be applied.;en;0.844231903553009;en;0.9367098808288574;True;Canada
Adam Smith's Humean Attitude About Science Illustrated by the History of Astronomy;2840470;Accepted Paper Series;UNDER REVIEW;False;Adam Smith Review, Forthcoming;26;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2840470;Mercatus Center at George Mason University;True;20 Sep 2016;207;2367076;Matson;Erik W.;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2367076;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-05-01;In this paper I examine connections between Smith and Hume’s thought evidenced by Smith’s posthumously published essay, “History of Astronomy” (HA). I argue that Smith's outlook in HA is deeply influenced by Hume's naturalism, understood as the mind’s pragmatic acceptance of and operation within an unverifiable frame of belief formation. I suggest that Smith demonstrates and develops his Humean outlook in HA in three stages: (1) He begins the essay by recognizing the mind's unavoidable sentimental operation within a frame of natural belief formation, a frame characterized by the presuppositions of external existence and causal relations. (2) He recognizes the relatively frail philosophical underpinnings of such belief formation and accordingly expresses a skeptical attitude towards final interpretations. (3) He rhetorically demonstrates the pervasiveness of belief in spite of its weak philosophical underpinning by sliding himself into a seeming assent to the finality of Newtonian Copernicanism at the end of the essay, consciously contradicting his initial skeptical commitments.;en;0.8263360857963562;en;0.9324093461036682;True;United States
The Politico-Economic Challenges of Ghana's National Health Insurance Scheme Implementation;2827490;Accepted Paper Series;UNDER REVIEW;False;Int J Health Policy Manag. 20165(9):543–552;10;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2827490;Centre for Health Policy/MRC Health Policy Research Group, School of Public Health, Faculty of Health Sciences, University of the Witwatersrand, Johannesburg, South Africa;True;22 Aug 2016;75;2584238;Fusheini;Adam;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2584238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-04-27;Background: National/social health insurance schemes have increasingly been seen in many low- and middle-income countries (LMICs) as a vehicle to universal health coverage (UHC) and a viable alternative funding mechanism for the health sector. Several countries, including Ghana, have thus introduced and implemented mandatory national health insurance schemes (NHIS) as part of reform efforts towards increasing access to health services. Ghana passed mandatory national health insurance (NHI) legislation (ACT 650) in 2003 and commenced nationwide implementation in 2004. Several peer review studies and other research reports have since assessed the performance of the scheme with positive rating while challenges also noted. This paper contributes to the literature on economic and political implementation challenges based on empirical evidence from the perspectives of the different category of actors and institutions involved in the process. Methods: Qualitative in-depth interviews were held with 33 different category of participants in four selected district mutual health insurance schemes in Southern (two) and Northern (two) Ghana. This was to ascertain their views regarding the main challenges in the implementation process. The participants were selected through purposeful sampling, stakeholder mapping, and snowballing. Data was analysed using thematic grouping procedure. Results: Participants identified political issues of over politicisation and political interference as main challenges. The main economic issues participants identified included low premiums or contributions  broad exemptions, poor gatekeeper enforcement system  and culture of curative and hospital-centric care.  Conclusion: The study establishes that political and economic factors have influenced the implementation process and the degree to which the policy has been implemented as intended. Thus, we conclude that there is a synergy between implementation and politics  and achieving UHC under the NHIS requires political stewardship. Political leadership has the responsibility to build trust and confidence in the system by providing the necessary resources and backing with minimal interference in the operations. For sustainability of the scheme, authorities need to review the exemption policy, rate of contributions, especially, from informal sector employees and recruitment criteria of scheme workers, explore additional sources of funding and re-examine training needs of employees to strengthen their competences among others.;en;0.752895176410675;en;0.9510841369628906;True;South Africa
Intellectual Property and the Prisoner's Dilemma: A Game Theory Justification of Copyrights, Patents, and Trade Secrets;2825252;Working Paper Series;UNDER REVIEW;False;;39;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2825252;University of Washington - The Information School;True;21 Aug 2016;869;202561;Moore;Adam D.;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=202561;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-08-17;Setting aside various foundational moral entanglements, I will offer an argument for the protection of intellectual property based on individual self-interest and prudence. In large part, this argument will parallel considerations that arise in a prisoner’s dilemma game. After sketching the salient features of a prisoner’s dilemma, I will briefly examine the nature of intellectual property and how one can view content creation, exclusion, and access as a prisoner’s dilemma. In brief, allowing content to be unprotected in terms of free access leads to a sub-optimal outcome where creation and innovation are suppressed. Finally, I will argue that adopting the institutions of copyright, patent, and trade secret is one way we can avoid these sub-optimal results.;en;0.6968766450881958;en;0.8726193308830261;True;United States
The Limits of Liberalism: Good Boundaries Must Be Discovered;2812146;Working Paper Series;UNDER REVIEW;False;;11;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2812146;Texas Tech University - Free Market Institute;True;21 Jul 2016;102;1563342;Martin;Adam G.;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=1563342;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-07-20;Every set of rules comes with a jurisdiction, or domain of activity to which it applies. Good jurisdictional boundaries cannot be decided on through abstract models or philosophical speculation, but must be discovered empirically. Good boundaries vary according to background social and technological conditions as well as the sort of interaction that the jurisdiction is meant to govern. Since these conditions are liable to change through time, successful boundary drawing will depend upon a method for discovering better boundaries and correcting errors. Classical liberals have traditionally emphasizes either ex ante consent or ex post exit as methods for determining what counts as a good boundary. I argue that ex post exit has been relatively neglected and has potential to address some of the shortcomings of ex ante consent as a standard for evaluating boundaries. Written for the Mont Pelerin Society Essay Contest.;en;0.6301230788230896;en;0.9559454917907716;True;United States
Uncertainty, Complexity, and Regulatory Design;2799075;Accepted Paper Series;UNDER REVIEW;False;Houston Law Review, Vol. 53, No. 5, 2016 Penn State Law Research Paper No. 17-2016;47;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2799075;Penn State Law;True;23 Jun 2016;261;388398;Muchmore;Adam I.;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=388398;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-06-01;This Article develops an analytic framework for understanding the role of uncertainty in regulatory design. It begins by differentiating between three types of uncertainty: legal uncertainty, factual uncertainty, and uncertainty about the application of law to fact. This framework highlights the pervasiveness of factual uncertainty and law-fact uncertainty in daily affairs. Viewed through this framework, legal uncertainty is less problematic than it is typically thought to be.The Article then focuses on legal uncertainty, examining it from two perspectives: the relationship between rules and standards, and the relationship between simplicity and complexity. It suggests that there are fundamental limits on the amount of certainty in any regulatory system. These include limits of internal consistency, limits created by the pressure for justice in the individual case, and limits created by the tendency of additional complexity — past a certain point — to decrease, rather than increase, the certainty of legal requirements.Before concluding, the Article sets out four propositions about the relationship between legal uncertainty and regulatory design. First, pockets of legal uncertainty are often a desirable characteristic of regulatory systems. Second, in any particular regulatory field, large swings over time between high levels of certainty and uncertainty are likely to be less desirable than a consistent, moderate level of legal uncertainty. Third, arguments for legal certainty are rarely distributionally neutral and are often window dressing for what are fundamentally distributional arguments. Fourth, uncertainty about the content of future legal requirements is qualitatively different from uncertainty about the application of existing legal requirements. It is beyond the scope of this Article to explore these propositions in detail. However, the ability to identify them suggests the value of having a solid analytic framework for understanding the role of uncertainty in regulatory design.;en;0.8968677520751953;en;0.9428619146347046;True;United States
On the Possibility of Justice in Commercial Society According to Jean-Jacques Rousseau and Adam Smith;2799789;Working Paper Series;UNDER REVIEW;False;Documento CEDE No. 2016-20;41;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2799789;Universidad de los Andes, Colombia - Department of Economics;True;23 Jun 2016;120;1075602;Hurtado;Jimena;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=1075602;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-06-15;Jean-Jacques Rousseau and Adam Smith stand on opposite sides regarding their appraisal of commercial society. The citizen of Geneva is known as one of its most harsh critiques, whereas the Scottish philosopher is considered as one of its main advocates. However, both authors coincide on one aspect: justice is the main pillar of any society. In this text, I explore this point in order to advance our understanding about the contrast between these two major figures.;en;0.8434572219848633;en;0.964243233203888;True;Colombia
The Medieval Expansion of Long-Distance Trade: Adam Smith on the Town's Escape from the Violent and Low-Growth Feudal Equilibrium;2789131;Accepted Paper Series;UNDER REVIEW;False;Stanford Law and Economics Olin Working Paper No. 492;30;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2789131;Stanford University, Department of Political Science;True;05 Jun 2016;292;15647;Weingast;Barry R.;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=15647;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-06-02;Most people in medieval Europe lived at subsistence in a violent feudal world. Adam Smith explained both the long-term stability of the feudal system and how the towns escaped this violence trap through political exchange that fostered their ability to enter long-distance trade, significant division of labor, and economic growth and development. Violence is central to Smith's approach to development, which Smith scholars have systematically under-appreciated. In the face of episodic violence, individuals had little incentives to be industrious, to save, or to invest. Smith argued that the medieval towns escaped the violence trap through trade expansion. In Smith's view, development required three mutually reinforcing elements – liberty  commerce, including long-distance trade  and security from all forms of violence.;en;0.7396051287651062;en;0.9468148946762084;True;United States
IP As You Know It Is Dead: The IP Implications of Cheap 3D Rapid Prototyping and the Radical Democratization of Manufacturing;2787260;Working Paper Series;UNDER REVIEW;False;;62;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2787260;Harvard University - Berkman Klein Center for Internet & Society;True;01 Jun 2016;83;2426949;Holland;Adam;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=2426949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2009-05-31;"This draft paper/working paper was written in 2008-2009 as a student Note for the Boston University School of Law Journal of Science and Technology law.  For a variety of reasons, it was never finalized into publishable form.The paper is an examination of the state of the art of 3D Printing/fabricator technology, and an examination of some of the potential implications of that technology with respect to intellectual property law, specifically copyright.After introducing and describing the technology, the paper analyzes the IP law implications and putative violations of 3D printing by analyzing how a copyright lawsuit against a manufacturer of 3D printers might unfold.It concludes with a call to arms to the legal profession to try to get ahead of this particular curve, instead of playing decades of catch-up as was and is still the case with networked digital technologies and ""informational"" or 2D cultural objects, such as texts, videos and music.Although forward-looking at the time, the rapid advances in 3D printing technology in the intervening years have rendered much of what the paper has to say quite dated, though the warning about the law playing catch-up is still apropos.";en;0.7870922088623047;en;0.960933268070221;True;United States
Capturing the Co-Benefits of Disaster Risk Management on the Private Sector Side;2763971;Working Paper Series;UNDER REVIEW;False;World Bank Policy Research Working Paper No. 7634;33;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2763971;University of Southern California - Sol Price School of Public Policy;True;20 Apr 2016;163;1124833;Rose;Adam;https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=1124833;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-04-12;In most countries, the private sector owns the vast majority of the buildings and a considerable portion of the infrastructure at risk. However, most investment in disaster risk management is made by the public sector, with the private sector lagging far behind. The situation represents missed opportunities for businesses to capture not only higher levels of the direct benefits of disaster risk management, but also a broader set of co-benefits to themselves and society as a whole. These co-benefits include ways of lowering production costs, improving the health of workers, and contributing to general economic stability. Ironically, many of these co-benefits are more tangible and immediate than ordinary disaster risk management benefits, which may not appear until a disaster has struck many years after the investment has been made. This study analyzes several important facets of private sector investment in disaster risk management, primarily from an economic perspective. It is intended as a first step toward promoting greater investment in disaster risk management by identifying potential co-benefits, explaining why they are not always pursued, and suggesting ways to integrate them into private sector decision-making. The latter includes government incentives, justified on the grounds that many private sector investments have extensive co-benefits, many of which pay dividends to society as a whole.;en;0.7854103446006775;en;0.9747623205184937;True;United States
